"url","publishDate","uniqueUsers","pageViewsTotal","totalEngagementTime","totalDuration","discoverImpressions","googleNewsImpressions","searchImpressions","searchClicks","discoverClicks","googleNewsClicks","searchClicksPerArticle","searchImpressionsPerArticle","discoverClicksPerArticle","googleNewsClicksPerArticle","googleNewsImpressionsPerArticle","averageScroll","averageDurationPerUser","averageRFV","cumulativeRFV","averageDurationPerPage","averageEngagementTimePerUser","averageEngagementTimePerPage","pageViewsPerUser","searchPosition","searchCTR","discoverCTR","googleNewsPosition","googleNewsCTR"
"https://www.hotnewhiphop.com/953541-ucla-football-air-jordan-pe-cleats-sneaker-news",2025-10-18,133,156,3159.59,10194.9,426,173,2250,30,7,3,30,2250,7,3,173,45.04125,33.69875,8.38875,4141.26,30.59,13.685,12.84125,0.91625,54.62375,0.80375,0.205,41.95375,0.26375
"https://www.hotnewhiphop.com/953549-nike-kobe-9-elite-low-protro-moonwalker-sneaker-news-4",2025-10-18,242,281,6555.32,22854.82,0,281,2819,19,0,11,19,2819,0,11,281,55.65375,82.32875,12.4375,4398.92,74.1075,23.89375,21.435,1.0925,17.1775,1.545,0,17.62,7.4875
"https://www.hotnewhiphop.com/953557-air-jordan-5-wolf-grey-sneaker-news-7",2025-10-18,14827,16293,314799.58,1164088.08,356523,160,4931,120,16190,6,120,4931,16190,6,160,46.34375,73.3025,8.79375,30838.92,66.96125,20.24125,18.5025,1.0925,19.09875,1.10125,3.795,39.34625,7.86125
"https://www.hotnewhiphop.com/953600-air-jordan-12-taxi-sneaker-news-6",2025-10-18,3173,3522,95541.57,284169.41,57227,230,10766,209,2837,7,209,10766,2837,7,230,57.3725,84.77875,13.16,9980.16,75.5675,27.84,24.84,1.11625,13.2025,1.15125,3.75125,19.0625,2.46375
"https://www.hotnewhiphop.com/953617-assouline-jordan-book-sneaker-news",2025-10-19,348,386,10295.03,32374.69,1889,247,2193,41,61,9,41,2193,61,9,247,54.66,80.1625,10.3225,8897.61,74.30375,30.58375,27.73625,1.09875,30.54125,1.59125,2.97875,25.49375,2.57625
"https://www.hotnewhiphop.com/953633-mowalola-x-air-jordan-14-sneaker-news-2",2025-10-19,1301,1531,36650.35,94826.82,24307,248,1149,5,1150,8,5,1149,1150,8,248,56.93375,61.83375,10.03,7794.77,53.71125,25.3325,22.13625,1.155,17.27125,0.96625,5.265,11.095,1.99875
"https://www.hotnewhiphop.com/953638-air-jordan-1-low-og-chicago-sneaker-news-10",2025-10-19,200,228,3947.79,13454.13,0,232,2062,49,0,5,49,2062,0,5,232,51.8875,43.7325,9.855,5880.17,41.2375,15.205,14.53,0.91375,49.4625,1.14125,0,27.18125,2.75375
"https://www.hotnewhiphop.com/953646-air-jordan-1-low-og-floral-swoosh-sneaker-news",2025-10-19,59,61,850.98,1159.29,0,121,305,2,0,7,2,305,0,7,121,57.72125,14.44375,13.255,1850.78,14.255,11.85375,11.72,1.00875,111.27375,0.32,0,21.205,10.47375
"https://www.hotnewhiphop.com/953651-air-jordan-1-low-og-medium-olive-sneaker-news-2",2025-10-19,181,203,3067.29,13168.8,163,183,797,11,6,3,11,797,6,3,183,53.87125,51.555,18.92875,5452.05,45.045,16.03375,14.1825,1.1225,48.63375,1.2925,0.98875,16.8225,1
"https://www.hotnewhiphop.com/953690-air-jordan-4-rm-white-cement-sneaker-news",2025-10-19,515,574,12196.68,34303.71,7615,253,3374,105,282,4,105,3374,282,4,253,51.05875,67.9425,12.39,3750.74,56.34875,20.11375,17.5525,1.16,93.96875,1.7325,2.795,22.15375,1.295
"https://www.hotnewhiphop.com/953697-air-jordan-4-gs-blue-chill-sneaker-news",2025-10-20,329,362,6120.69,24878.71,276,225,8169,104,17,3,104,8169,17,3,225,47.07625,75.40375,10.4925,4619.9,67.13125,18.21375,15.78875,1.145,21.15625,1.2075,4.99625,19.3725,0.315
"https://www.hotnewhiphop.com/953704-air-jordan-1-high-85-bred-sneaker-news-9",2025-10-20,377,417,11004.75,37552.29,1745,362,1829,64,53,22,64,1829,53,22,362,67.455,72.1275,9.705,6224.68,66.92875,23.8275,21.7525,1.075,56.2525,1.32375,1.6,16.975,3.8075
"https://www.hotnewhiphop.com/953918-air-jordan-11-rare-air-sneaker-news-7",2025-10-21,569,625,13866.99,59037.39,1283,239,14589,299,43,6,299,14589,43,6,239,59.6075,56.32875,9.41625,7666.75,51.595,22.32125,20.4025,1.07875,25.24,1.90375,1.47,27.555,0.93875
"https://www.hotnewhiphop.com/954295-drake-drops-new-merch-on-amazon-streetwear-news",2025-10-22,2138,2424,52876.45,184451.7,1304,1441,28205,247,113,71,247,28205,113,71,1441,56.8625,65.1275,24.5975,59106.22,58.0175,19.05375,17.225,1.08875,18.1475,0.80875,2.62375,29.56875,1.8675
"https://www.hotnewhiphop.com/954402-sp5der-young-thug-7-most-outrageous-pieces-streetwear-news",2025-10-23,228,243,9043.7,21963.47,0,95,4641,16,0,6,16,4641,0,6,95,78.0675,94.8325,19.975,6459.82,87.56,44.26875,40.30375,1.09875,8.01625,0.245,0,15.23125,3.64625
"https://www.hotnewhiphop.com/954433-off-white-x-air-jordan-1-high-og-alaska-sneaker-news-5",2025-10-23,742,799,18106.27,50875.1,9734,208,6428,32,475,9,32,6428,475,9,208,72.66,62.8675,8.92,5651.03,58.76125,24.42375,22.92625,1.06375,35.285,0.25125,4.59125,17.45125,10.02
"https://www.hotnewhiphop.com/954440-nike-kd-4-texas-sneaker-news",2025-10-23,114,124,1867.06,8109,0,118,3534,20,0,2,20,3534,0,2,118,37.9325,78.06625,11.50875,2312.77,64.945,12.25875,11.48375,1.06375,12.43625,0.30375,0,21.845,0.31625
"https://www.hotnewhiphop.com/954497-billie-eilish-x-air-jordan-15-sample-sneaker-news",2025-10-23,606,653,11873.61,29105.56,2588,2323,2861,18,133,58,18,2861,133,58,2323,63.76625,33.73625,10.51125,12043.03,31.91875,16.15875,15.29125,1.045,16.9325,0.32875,3.2525,9.40125,1.59
"https://www.hotnewhiphop.com/954510-adidas-anthony-edwards-2-christmas-sneaker-news",2025-10-23,878,957,20472.99,56976.68,16416,1184,16768,59,526,10,59,16768,526,10,1184,69.5,61.94875,11.0875,11549.09,57.7825,20.77875,19.59625,1.0575,14.96625,1.33875,2.33125,13.9875,3.76
"https://www.hotnewhiphop.com/954529-supreme-x-fox-racing-dmx-streetwear-news",2025-10-23,371,444,7632.61,33822.56,39,204,1371,24,1,10,24,1371,1,10,204,56.89875,64.39125,20.35375,13360.47,50.99,18.8675,15.17375,1.25875,14.22,4.91,0.78125,13.16,3.9475
"https://www.hotnewhiphop.com/954534-air-jordan-6-reverse-infrared-sneaker-news-8",2025-10-23,203,230,4226.32,16382.41,78,109,1809,4,2,5,4,1809,2,5,109,43.69125,49.57375,17.2125,4285.4,42.12375,17.68125,15.5525,1.14375,12.63,0.09,1.15375,38.805,6.22
"https://www.hotnewhiphop.com/954604-yeat-x-nike-air-max-goadome-sneaker-news",2025-10-23,1125,1207,17515.64,66930.37,2370,287,23670,193,150,8,193,23670,150,8,287,59.055,60.97,16.6025,16230.08,56.12125,15.5675,14.36625,1.08375,11.695,0.8075,3.90375,23.81375,3.2775
"https://www.hotnewhiphop.com/954795-air-jordan-retros-wishlist-sneaker-news",2025-10-26,2316,2554,124446.73,239507.8,26477,117,775,1,2116,1,1,775,2116,1,117,78.6266666666667,94.2733333333333,16.2416666666667,8902.1,86.5666666666667,50.4466666666667,46.3733333333333,1.08333333333333,27.155,0.136666666666667,6.65833333333333,24.18,0.758333333333333
"https://www.hotnewhiphop.com/954870-air-jordan-12-taxi-sneaker-news-7",2025-10-24,373,419,8132.24,34641.72,1209,204,12647,274,28,14,274,12647,28,14,204,50.2375,58.1475,3.12,575.87,52.17625,19.8175,17.76125,0.99125,5.9275,1.68625,1.23375,14.905,3.1075
"https://www.hotnewhiphop.com/954879-kirkland-signature-x-nike-sb-dunk-low-sneaker-news",2025-10-24,747,856,17191.15,75328.75,14,558,12483,470,1,14,470,12483,1,14,558,54.55625,87.505,6.72875,3150.57,77.05625,20.88125,18.75375,0.98875,3.50875,2.44,0.8925,9.84625,1.9225
"https://www.hotnewhiphop.com/954888-stranger-things-x-nike-dunk-low-sneaker-news",2025-10-24,421,491,9142.3,32483.97,45,258,10856,220,0,7,220,10856,0,7,258,50.1475,93.71875,8.8875,5110.14,71.35,17.69375,14.14,1.10375,29.57625,1.1325,0,16.22,1.28125
"https://www.hotnewhiphop.com/954900-nike-lebron-23-best-in-class-sneaker-news",2025-10-25,344,402,9401.71,24817.34,625,112,4253,96,21,3,96,4253,21,3,112,67.5114285714286,65.0714285714286,11.9942857142857,2755.09,54.0814285714286,27.0842857142857,22.9457142857143,1.16,9.68428571428571,3.4,3.99,30.9642857142857,2.56285714285714
"https://www.hotnewhiphop.com/954907-lebron-james-x-nike-air-force-1-black-patent-sneaker-news",2025-10-25,14731,16388,381524.38,1064525.72,359852,428,12691,330,15521,3,330,12691,15521,3,428,56.66,73.9414285714286,9.03,48841.92,66.7757142857143,24.1685714285714,21.8028571428571,1.10714285714286,20.7085714285714,3.97,5.02571428571429,15.7485714285714,0.271428571428571
"https://www.hotnewhiphop.com/954915-psg-x-air-jordan-6-metallic-silver-sneaker-news",2025-10-25,128,148,2866.32,10280.17,57,138,1087,5,4,2,5,1087,4,2,138,53.6457142857143,68.1285714285714,15.0171428571429,1976.53,60.3042857142857,18.4971428571429,15.63,1.14,21.5028571428571,0.268571428571429,1.00285714285714,19.3114285714286,0.935714285714286
"https://www.hotnewhiphop.com/954928-bad-bunny-x-adidas-x-mercedes-amg-petronas-f1-collection-sneaker-news",2025-10-25,418,445,7978.92,37851.71,175,423,8377,118,5,11,118,8377,5,11,423,58.9971428571429,79.59,15.0271428571429,6212.65,75.06,16.1214285714286,15.1457142857143,1.05142857142857,25.2028571428571,3.47571428571429,0.775714285714286,21.2428571428571,2.06714285714286
"https://www.hotnewhiphop.com/954933-air-jordan-4016-midnight-navy-sneaker-news",2025-10-25,580,653,16144.41,50514.73,4764,158,3557,87,190,4,87,3557,190,4,158,62.5571428571429,78.66,13.1228571428571,5869.49,69.0914285714286,29.8942857142857,26.1571428571429,1.13571428571429,8.24,2.47,3.99857142857143,35.9385714285714,1.52285714285714
"https://www.hotnewhiphop.com/954941-air-jordan-4023-stealth-sneaker-news",2025-10-25,693,757,20163.44,50849.93,9515,157,4626,64,455,2,64,4626,455,2,157,61.5828571428571,75.4485714285714,15.0442857142857,4281.33,68.9085714285714,31.1414285714286,28.3057142857143,1.1,8.73714285714286,7.54428571428571,4.38571428571429,25.1085714285714,0.321428571428571
"https://www.hotnewhiphop.com/954948-air-jordan-1-mid-light-smoke-grey-sneaker-news",2025-10-25,379,440,9376.27,23649.94,7490,118,1092,3,244,0,3,1092,244,0,118,58.7042857142857,58.7885714285714,10.7614285714286,3746.72,52.2228571428571,23.3971428571429,20.1171428571429,1.15571428571429,16.1228571428571,0.228571428571429,2.81142857142857,19.6614285714286,0
"https://www.hotnewhiphop.com/955001-solefly-doral-store-opening-sneaker-news",2025-10-25,529,594,14435.48,34282.64,15141,159,601,5,326,4,5,601,326,4,159,62.7271428571429,90.3028571428571,16.7085714285714,8019.19,81.42,31.5785714285714,28.06,1.11428571428571,8.44428571428571,0.667142857142857,3.68285714285714,22.1371428571429,2.17142857142857
"https://www.hotnewhiphop.com/955006-nike-air-flightposite-midnight-navy-sneaker-news",2025-10-25,936,1059,26944.57,69006.51,22409,149,665,30,769,2,30,665,769,2,149,56.4014285714286,72.3942857142857,13.8642857142857,7172.44,64.1828571428571,26.9628571428571,24.0257142857143,1.12142857142857,14.1357142857143,24.8071428571429,3.07,19.2728571428571,3.73142857142857
"https://www.hotnewhiphop.com/955010-jordan-luka-4-gone-ranching-sneaker-news",2025-10-25,138,150,2261.19,5494.79,80,145,1759,15,1,3,15,1759,1,3,145,55.5471428571429,30.9185714285714,13.1642857142857,3276.57,28.4785714285714,16.8085714285714,16.0885714285714,1.05571428571429,10.8114285714286,0.765714285714286,0.528571428571429,32.8014285714286,0.867142857142857
"https://www.hotnewhiphop.com/955020-kanye-west-yeezy-slide-sneaker-news",2025-10-25,8374,9575,176854.88,601524.78,7903,6161,84012,3107,666,372,3107,84012,666,372,6161,62.5657142857143,84.1057142857143,16.8785714285714,163155.39,72.2385714285714,21.3557142857143,18.71,1.14142857142857,7.38857142857143,3.66428571428571,7.10142857142857,10.6985714285714,7.58285714285714
"https://www.hotnewhiphop.com/955024-yeat-x-nike-lyfestyle-collection-streetwear-news",2025-10-25,3593,4059,56609.73,211486.53,0,545,30251,2802,0,25,2802,30251,0,25,545,56.4557142857143,46.6285714285714,3.74142857142857,17096.5,41.3985714285714,13.4014285714286,11.9157142857143,0.964285714285714,5.02142857142857,7.48142857142857,0,10.31,4.55285714285714
"https://www.hotnewhiphop.com/955051-yeat-x-nike-goadome-sneaker-news",2025-10-26,629,698,11055.04,43489.86,179,318,9016,83,3,5,83,9016,3,5,318,56.3633333333333,54.47,27.735,13970.15,49.3283333333333,17.465,15.9566666666667,1.095,7.38666666666667,0.555,0.988333333333333,11.45,0.971666666666667
"https://www.hotnewhiphop.com/955082-air-jordan-1-mcs-baseball-cleats-shattered-backboard-sneaker-news",2025-10-26,92,99,1404.89,4239.15,108,127,2172,2,3,1,2,2172,3,1,127,31.5683333333333,30.0616666666667,14.47,1670.71,27.9283333333333,13.26,12.6216666666667,1.045,20.16,0.07,0.463333333333333,21.1,2.08333333333333
"https://www.hotnewhiphop.com/955099-air-jordan-1-low-watermelon-sneaker-news",2025-10-26,283,311,5333.31,14520.96,8603,147,449,0,218,0,0,449,218,0,147,49.685,43.4366666666667,9.18833333333333,1949.5,38.2316666666667,18.61,15.9866666666667,1.16833333333333,37.8733333333333,0,1.84166666666667,24.5166666666667,0
"https://www.hotnewhiphop.com/955108-air-jordan-12-pearl-pink-sneaker-news-2",2025-10-26,6612,7447,158794.61,528967.17,125023,296,4470,308,7008,19,308,4470,7008,19,296,47.0116666666667,72.41,9.77166666666667,12252.37,64.5933333333333,23.5166666666667,21.0016666666667,1.11833333333333,8.06,6.40166666666667,7.57333333333333,14.7716666666667,6.46333333333333
"https://www.hotnewhiphop.com/955114-solefly-x-air-jordan-3-sneaker-news-3",2025-10-26,205,243,4993.4,15684.07,119,121,165,4,6,8,4,165,6,8,121,57.2566666666667,60.165,24.5416666666667,4386.19,47.8516666666667,23.6616666666667,19.385,1.215,19.0116666666667,1.99833333333333,1.83666666666667,13.7033333333333,11.1566666666667
"https://www.hotnewhiphop.com/955143-air-jordan-11-gamma-sneaker-news-5",2025-10-26,8389,9271,192190.75,655129.99,133792,421,6228,1823,7177,11,1823,6228,7177,11,421,56.1483333333333,77.7483333333333,13.6766666666667,24577.9,70.7833333333333,21.315,19.4183333333333,1.09666666666667,6.45833333333333,26.0166666666667,4.75333333333333,12.1766666666667,2.1
"https://www.hotnewhiphop.com/955158-nike-air-foamposite-pro-pine-green-sneaker-news-4",2025-10-27,404,443,8716.2,30088.07,2295,146,562,12,204,6,12,562,204,6,146,56.608,71.01,17.96,5946.62,65.058,21.694,19.93,1.088,23.642,6.226,8.89,34.904,4.032
"https://www.hotnewhiphop.com/955175-drake-kendrick-lamar-better-sneaker-collabs",2025-10-30,819,888,48781.96,95780,1567,1264,853,5,94,23,5,853,94,23,1264,67.955,112.56,35.355,18864.87,102.845,58.32,53.26,1.1,8.705,0.485,6.25,7.01,2.095
"https://www.hotnewhiphop.com/955249-air-jordan-13-flint-sneaker-news-3",2025-10-27,3536,3915,87827.9,281759.13,123442,310,3712,10,4154,2,10,3712,4154,2,310,50.066,80.39,5.958,4683.15,72.714,24.71,22.34,1.108,11.636,0.208,3.644,37.782,1.474
"https://www.hotnewhiphop.com/955257-central-cee-x-nike-air-force-1-low-sneaker-news-2",2025-10-27,1636,1755,34312.17,102044.26,20210,549,6143,7,1083,18,7,6143,1083,18,549,65.61,60.384,14.622,20337.61,56.274,21.758,20.302,1.07,44.028,0.27,5.452,13.434,2.87
"https://www.hotnewhiphop.com/955321-air-jordan-1-low-og-banned-sneaker-news-2",2025-10-27,156,168,2320.79,9570.16,36,292,2209,7,1,8,7,2209,1,8,292,44.374,66.778,19.406,3656.93,63.596,12.706,12.118,1.04,32.132,0.852,0.556,17.454,2.188
"https://www.hotnewhiphop.com/955325-nike-lebron-23-grand-opening-pe-cleats-sneaker-news",2025-10-27,171,189,3467.96,12383.8,91,180,4444,17,3,2,17,4444,3,2,180,44.128,121.726,23.024,4174.07,118.002,21.282,19.594,1.102,5.216,1.086,0.81,14.248,0.558
"https://www.hotnewhiphop.com/955615-aap-rocky-fashion-icon-award-streetwear-news",2025-10-28,284,303,6275.03,31807.18,295,1600,3869,3,6,17,3,3869,6,17,1600,43.8925,91.7,26.2825,7393.72,87.34,24.27,23.1825,1.045,7.3625,0.0325,2.0325,9.5625,0.6425
"https://www.hotnewhiphop.com/955619-lebron-james-x-nike-air-force-1-black-patent-sneaker-news-2",2025-10-28,222,238,5654.01,21401.65,96,240,989,36,2,3,36,989,2,3,240,57.925,110.4725,24.1075,4367.35,105.065,25.745,24.235,1.0625,26.225,4.5425,0.52,21.7975,0.87
"https://www.hotnewhiphop.com/955626-westside-gunn-x-saucony-progrid-triumph-4-sneaker-news",2025-10-28,345,396,8876.22,24653.05,67,234,1435,55,1,9,55,1435,1,9,234,56.48,62.27,28.46,11420.44,54.3575,24.3175,21.28,1.1375,9.055,3.4325,0.4475,7.355,4.2975
"https://www.hotnewhiphop.com/955630-air-jordan-11-pearl-sneaker-news",2025-10-28,485,529,11737.43,30495.65,10960,147,6614,20,304,0,20,6614,304,0,147,57.53,57.025,21.73,5924.92,52.6325,23.2875,21.75,1.075,7.89,0.33,2.25,20.5875,0
"https://www.hotnewhiphop.com/955912-air-jordan-11-china-sneaker-news",2025-10-29,1710,1888,49965.63,145883.42,16175,227,2908,33,1449,1,33,2908,1449,1,227,56.54,84.2666666666667,24.1766666666667,10891.81,77.1233333333333,26.8066666666667,24.4666666666667,1.09333333333333,5.80333333333333,1.60333333333333,9.14333333333333,38.24,0.386666666666667
"https://www.hotnewhiphop.com/955934-air-jordan-6-reverse-infrared-sneaker-news-9",2025-10-29,2075,2339,58402.18,165645.17,47134,94,992,7,1927,3,7,992,1927,3,94,58.7233333333333,76.28,27.1133333333333,11626.9,69.16,25.7933333333333,23.3833333333333,1.10333333333333,16.2266666666667,0.593333333333333,5.45,42.7366666666667,9.24666666666667
"https://www.hotnewhiphop.com/955938-kobe-bryant-x-nike-air-force-1-low-linen-sneaker-news-3",2025-10-29,231,256,5144.33,16254.49,77,251,1382,10,1,3,10,1382,1,3,251,59.4333333333333,68.1366666666667,37.7433333333333,7345.18,64.2766666666667,22.0433333333333,20.81,1.06,22.8066666666667,0.69,0.583333333333333,17.27,1.06666666666667
"https://www.hotnewhiphop.com/955945-bad-bunny-adidas-badbo-1-0-sneaker-news",2025-10-29,1330,1406,20961.37,73861.94,5091,2262,14107,36,584,31,36,14107,584,31,2262,56.49,50.1933333333333,36.8633333333333,27872.19,47.7033333333333,13.6666666666667,12.9733333333333,1.05,4.82333333333333,0.446666666666667,6.53,8.89333333333333,2.53666666666667
"https://www.hotnewhiphop.com/955950-air-jordan-11-gamma-blue-sneaker-news-7",2025-10-29,2034,2255,57079.51,192543.01,36956,219,8610,27,2230,8,27,8610,2230,8,219,60.4033333333333,128.733333333333,33.4433333333333,10825.55,107.073333333333,24.7666666666667,21.29,1.18,8.42,0.336666666666667,2.76,21.79,4.19666666666667
"https://www.hotnewhiphop.com/956021-travis-scott-x-fragment-x-air-jordan-1-low-og-sneaker-news-12",2025-10-30,2113,2382,62102.68,209206.01,28473,1049,8770,323,1603,27,323,8770,1603,27,1049,68.47,108.2,12.03,10692.93,95.22,29.97,26.405,1.135,6.07,3.745,7.535,12.675,2.71
"https://www.hotnewhiphop.com/956162-lebron-james-x-nike-air-force-1-nyc-sneaker-news",2025-10-30,176,191,4112.93,10986.44,647,174,849,18,28,2,18,849,28,2,174,61.715,63.15,27.205,3092.43,58.965,23.21,21.575,1.075,4.645,2.485,4.2,41.695,1.39
"https://www.hotnewhiphop.com/956170-air-jordan-40-bordeaux-sneaker-news-2",2025-10-30,172,185,3464.95,12805.66,155,143,1603,41,11,3,41,1603,11,3,143,50.69,73.43,37.705,4190.72,67.19,19.35,17.74,1.095,2.9,2.61,7.005,31.755,2.22
"https://www.hotnewhiphop.com/956178-air-jordan-3-el-vuelo-black-sample-sneaker-news",2025-10-30,1341,1472,34404.08,104207.08,28688,70,208,1,1436,2,1,208,1436,2,70,54.16,75.3,13.765,12407.64,69.85,24.115,22.345,1.075,6.095,0.395,6.17,55.195,3.17
"https://www.hotnewhiphop.com/956183-air-jordan-6-light-aqua-sneaker-news",2025-10-30,283,316,5665.14,34980.55,582,67,369,3,48,0,3,369,48,0,67,53.265,115.12,34.785,9565.92,102.325,20.835,18.425,1.125,7.085,0.415,9.285,43.155,0
"https://www.hotnewhiphop.com/956324-playboi-carti-and-opium-x-mitchell-ness-collaboration-streetwear-news",2025-10-31,1219,1424,22410.37,80934.42,854,343,5578,606,42,17,606,5578,42,17,343,62.96,66.39,15.24,21703.22,56.84,18.38,15.74,1.17,4.74,10.86,4.92,18.79,4.96
"https://www.hotnewhiphop.com/956411-nike-lebron-23-from-this-point-forward-sneaker-news",2025-10-31,64,77,1567.18,5087.03,0,20,321,7,0,0,7,321,0,0,20,64.44,79.48,40.29,3102.29,66.07,24.49,20.35,1.2,2.94,2.18,0,23.55,0
"https://www.hotnewhiphop.com/956417-michael-jordan-game-worn-jordans-auction-sneaker-news",2025-10-31,18,19,410.05,1976.44,168,41,2235,3,2,2,3,2235,2,2,41,60.7,109.8,48.93,929.62,104.02,22.78,21.58,1.06,6.13,0.13,1.19,14.07,4.88
"https://www.hotnewhiphop.com/956421-air-jordan-4-comic-sneaker-news",2025-10-31,23,25,482.87,2313.89,0,16,126,0,0,1,0,126,0,1,16,56.2,100.6,62.96,1574.02,92.56,20.99,19.31,1.09,4.98,0,0,15.62,6.25
"https://www.hotnewhiphop.com/956425-jordan-luka-77-space-navigator-sneaker-news-2",2025-10-31,6,6,63.23,68.77,74,28,82,2,2,1,2,82,2,1,28,45.85,11.46,22.33,134.01,11.46,10.54,10.54,1,9.27,2.44,2.7,9.39,3.57
"https://www.hotnewhiphop.com/956028-kendrick-lamar-best-sneaker-collaborations-ranked",2025-11-02,2043,2214,121361.63,227011.65,52019,1801,1071,65,1925,41,65,1071,1925,41,1801,70.26,111.8375,13.27875,9769.34,103.1725,59.40375,54.7575,1.08375,8.65875,8.47375,3.77125,6.9375,1.44375
"https://www.hotnewhiphop.com/956432-air-jordan-november-release-calendar-sneaker-news",2025-11-01,2935,3353,239377.53,437346.19,20583,687,19125,182,2020,8,182,19125,2020,8,687,63.2675,140.49875,9.38125,17795.48,119.025,74.59625,63.305,1.1925,9.8825,0.80375,8.705,9.57875,0.875
"https://www.hotnewhiphop.com/956458-kanye-wests-yeezy-collection-streetwear-news",2025-11-01,1832,2036,44356.51,149914.12,1428,3351,29522,225,45,115,225,29522,45,115,3351,57.54125,64.085,14.16625,50577.33,55.54375,21.39875,17.76125,1.32625,14.14,1.10125,2.50125,13.94,3.0575
"https://www.hotnewhiphop.com/956468-air-jordan-11-mojave-sneaker-news",2025-11-01,890,993,20038.14,70890.8,13807,233,833,5,620,5,5,833,620,5,233,56.56375,68.35,13.93125,7436.63,59.29125,21.3625,18.52375,1.14625,5.44875,0.26125,3.2975,23.52625,1.1
"https://www.hotnewhiphop.com/956527-air-jordan-4-black-cat-sneaker-news-9",2025-11-01,15405,17215,376199.14,1295631.11,375399,506,48622,1485,15489,35,1485,48622,15489,35,506,52.01625,84.43125,10.67875,41624.61,75.9575,21.24125,19.035,1.11375,6.85875,3.53125,4.61875,13.12625,6.19375
"https://www.hotnewhiphop.com/956531-jordan-brand-mookie-betts-world-series-t-shirt-streetwear-news",2025-11-02,1830,1984,42050.58,132645.63,1838,973,3051,170,277,40,170,3051,277,40,973,61.7125,77.0025,10.0675,44021.54,68.5975,28.39375,25.14,1.12875,10.7275,10.98625,12.2925,16.46,2.1325
"https://www.hotnewhiphop.com/956536-ja-morant-x-nike-air-force-1-let-me-be-ja-sneaker-news",2025-11-02,2483,2764,68575.11,199984.36,69505,479,9122,330,2322,8,330,9122,2322,8,479,61.77875,68.69,5.8,8761.24,61.42125,25.635,23.00375,1.11125,13.2075,2.72875,3.58625,9.81875,1.06
"https://www.hotnewhiphop.com/956546-nike-kobe-9-protro-china-sneaker-news",2025-11-02,212,226,3499.3,13040.87,797,269,2092,15,9,13,15,2092,9,13,269,51.53875,44.52875,23.935,4071.52,42.7375,13.2175,12.57,1.0525,17.48125,4.88625,0.5075,24.70125,5.83625
"https://www.hotnewhiphop.com/956798-how-yeezy-slides-are-changing-the-slide-game-sneaker-news",2025-11-03,1461,1578,43457.48,133252.35,201,968,27927,258,13,62,258,27927,13,62,968,67.24875,80.11125,19.49,41231.55,75.895,23.795,22.4475,1.0475,15.55375,0.47625,3.90875,9.57125,4.95875
"https://www.hotnewhiphop.com/956803-air-jordan-1-low-denim-sneaker-news-2",2025-11-03,266,306,5991.86,20006.12,2463,124,796,0,98,3,0,796,98,3,124,54.02,70.31,16.68875,4476.71,61.31875,22.93875,20.02875,1.1425,34.89,0,2.66375,14.73875,1.74125
"https://www.hotnewhiphop.com/956810-solefly-x-air-jordan-3-sneaker-news-4",2025-11-03,3766,4260,89844.16,270338.09,97211,178,1934,14,4094,0,14,1934,4094,0,178,60.06375,65.74125,10.91875,11359.12,58.55875,23.96,21.41875,1.11875,25.5275,1.655,4.13375,19.50375,0
"https://www.hotnewhiphop.com/957266-air-jordan-4-black-cat-sneaker-news-10",2025-11-05,532,608,13276.16,53043.31,1604,445,4590,15,7,40,15,4590,7,40,445,55.66375,83.585,11.6225,3742.5,73.245,24.58,21.41,1.14125,3.88,1.14625,1.005,24.135,17.735
"https://www.hotnewhiphop.com/957359-top-drake-ovo-jordan-sneakers-ranked",2025-11-06,180,197,8804.75,14488.03,557,307,1045,3,18,8,3,1045,18,8,307,76.07,92.3625,19.20625,4230.13,82.6675,46.98375,42.14375,1.1175,14.65125,0.22875,2.66375,11.9425,1.92875
"https://www.hotnewhiphop.com/957361-top-adidas-collaborations-that-arent-yeezy-sneaker-news",2025-11-09,279,310,14226.24,27746.63,11,362,4329,1,1,15,1,4329,1,15,362,66.005,102.6925,22.6725,7023.75,86.525,48.66625,41.32875,1.15125,21.01625,0.0075,1.13625,8.82125,9.88375
"https://www.hotnewhiphop.com/957502-travis-scott-x-fragment-x-air-jordan-1-low-og-sneaker-news-13",2025-11-06,3179,3697,76229.25,260552.43,12794,3173,48572,1419,1075,97,1419,48572,1075,97,3173,63.19125,75.34625,3.87375,5527.52,65.24375,23.0225,19.8575,1.1625,8.92375,2.19625,6.7125,11.82125,2.19625
"https://www.hotnewhiphop.com/957509-a-ma-maniere-x-air-jordan-4-dark-mocha-sneaker-news-2",2025-11-06,306,352,6191.01,18354.07,454,202,2804,98,22,8,98,2804,22,8,202,61.34375,81.85625,12.26875,3705.7,65.82,22.89375,19.125,1.18,15.12875,2.23125,2.24,13.57375,4.17125
"https://www.hotnewhiphop.com/957562-a-ma-maniere-x-air-jordan-6-smokey-mauve-sneaker-news-3",2025-11-06,490,548,13115.56,31499.44,6054,110,1898,20,322,2,20,1898,322,2,110,64.1375,63.97875,15.31625,4321.29,56.3775,28.69,25.29,1.12875,23.985,0.79875,4.2,22.815,2.17
