"url","uniqueUsers","pageViewsTotal","totalEngagementTime","averageScroll","averageDurationPerUser","averageRFV","cumulativeRFV","totalDuration","averageDurationPerPage","averageEngagementTimePerUser","averageEngagementTimePerPage","pageViewsPerUser","discoverImpressions","googleNewsImpressions","searchImpressions","searchPosition","searchClicks","searchCTR","discoverClicks","discoverCTR","googleNewsPosition","googleNewsClicks","googleNewsCTR","searchClicksPerArticle","searchImpressionsPerArticle","discoverClicksPerArticle","discoverImpressionsPerArticle","googleNewsClicksPerArticle","googleNewsImpressionsPerArticle"
"https://www.hotnewhiphop.com/936335-psg-x-air-jordan-5-off-noir-sneaker-news-3","12874","14604","365526","55.46","80.21","7.04","102806.93","1032576.11","70.71","28.39","25.03","1.13","207264","339","6338","18.53","32","0.5","13295","6.41","19.29","7","2.06","32","6338","13295","207264","7","339"
"https://www.hotnewhiphop.com/928530-air-jordan-3-og-worlds-best-dad-sneaker-news","12845","14041","287483.28","54.83","67.56","5.63","78992.95","867867.41","61.81","22.38","20.47","1.09","243115","176","19184","23.34","155","0.81","13659","5.62","15.95","2","1.14","155","19184","13659","243115","2","176"
"https://www.hotnewhiphop.com/961205-steph-curry-wears-air-jordans-sneaker-news","12828","14317","330508.55","73.34","75.41","10.55","151104.82","967311.95","67.56","25.76","23.09","1.12","189764","4330","18046","11.21","102","0.57","11277","5.94","18.37","29","0.67","102","18046","11277","189764","29","4330"
"https://www.hotnewhiphop.com/938710-undefeated-x-air-jordan-4-og-sneaker-news","12805","15226","341215.9","60.75","92.65","6.52","99269.12","1186330.46","77.91","26.65","22.41","1.19","170526","1281","93900","16.61","2983","3.18","9156","5.37","12.73","84","6.56","2983","93900","9156","170526","84","1281"
"https://www.hotnewhiphop.com/959740-air-jordan-11-china-sneaker-news-2","12667","14913","377778.02","53.99","93.64","5.75","85735.17","1186101.71","79.53","29.82","25.33","1.18","356578","316","7263","7.79","160","2.2","13949","3.91","49.46","4","1.27","160","7263","13949","356578","4","316"
"https://www.hotnewhiphop.com/939378-awake-ny-air-jordan-5-black-racer-blue-sneaker-news","12347","14042","326035.51","45.97","88.2","5.35","75156.41","1089023.58","77.55","26.41","23.22","1.14","332475","269","7437","29.83","107","1.44","15167","4.56","14.08","4","1.49","107","7437","15167","332475","4","269"
"https://www.hotnewhiphop.com/959330-air-jordan-5-wolf-grey-sneaker-news-8","11776","13583","299569.5","48.4","90.56","4.72","64056.79","1066421.49","78.51","25.44","22.05","1.15","473706","224","8779","10.61","289","3.29","14379","3.04","59.71","5","2.23","289","8779","14379","473706","5","224"
"https://www.hotnewhiphop.com/945145-air-jordan-12-bloodline-sneaker-news-2","11570","13214","256234.48","49.09","78.48","4.31","56921.32","907972.15","68.71","22.15","19.39","1.14","356666","437","20362","7.98","216","1.06","13543","3.8","48.11","12","2.75","216","20362","13543","356666","12","437"
"https://www.hotnewhiphop.com/939774-air-jordan-40-chicago-sneaker-news","11364","13314","625149.27","63.84","107.67","6.44","85708.19","1223617.77","91.9","55.01","46.95","1.17","197159","497","13472","27.06","415","3.08","11538","5.85","20.69","14","2.82","415","13472","11538","197159","14","497"
"https://www.hotnewhiphop.com/960687-air-jordan-11-tokyo-sneaker-news-2","10212","11275","218396.28","54.2","64.76","7.37","83050.7","661373.26","58.66","21.39","19.37","1.1","133374","344","10551","18.43","2530","23.98","8209","6.15","85.32","7","2.03","2530","10551","8209","133374","7","344"
"https://www.hotnewhiphop.com/945441-snkrs-maps-sneaker-news","10165","11320","195544.66","47.29","70.04","9.38","106232.13","711966.57","62.89","19.24","17.27","1.11","225506","317","2234","10.51","86","3.85","10265","4.55","15.08","12","3.79","86","2234","10265","225506","12","317"
"https://www.hotnewhiphop.com/936426-awake-ny-x-air-jordan-5-arctic-pink-sneaker-news-7","9654","11185","271283.7","54.91","87.88","7.57","84689.52","848421.79","75.85","28.1","24.25","1.16","193133","899","25649","16.29","451","1.76","8954","4.64","12.31","45","5.01","451","25649","8954","193133","45","899"
"https://www.hotnewhiphop.com/955143-air-jordan-11-gamma-sneaker-news-5","8987","10214","209766.46","57.51","80.57","5.95","60803.73","724081.51","70.89","23.34","20.54","1.14","152190","486","7350","7.11","1831","24.91","7494","4.92","12.79","12","2.47","1831","7350","7494","152190","12","486"
"https://www.hotnewhiphop.com/955020-kanye-west-yeezy-slide-sneaker-news","8768","10264","187747.41","62.37","72.25","20.76","213118.48","633512.5","61.72","21.41","18.29","1.17","7903","7144","114601","10.23","3438","3","666","8.43","9.27","406","5.68","3438","114601","666","7903","406","7144"
"https://www.hotnewhiphop.com/936343-air-jordan-3-family-affair-sneaker-news-2","8745","10215","250547.31","52.28","90.93","7","71489.86","795159.41","77.84","28.65","24.53","1.17","216122","382","7090","32.29","40","0.56","9365","4.33","15.58","4","1.05","40","7090","9365","216122","4","382"
"https://www.hotnewhiphop.com/955108-air-jordan-12-pearl-pink-sneaker-news-2","8565","9866","207569.91","44.2","82.07","3.7","36505.16","702930.98","71.25","24.23","21.04","1.15","187976","379","6270","8.81","316","5.04","9309","4.95","13.91","19","5.01","316","6270","9309","187976","19","379"
"https://www.hotnewhiphop.com/936385-air-jordan-11-rare-air-sneaker-news-4","8497","9577","213480.98","61.69","83.01","8.76","83908.38","705369.77","73.65","25.12","22.29","1.13","159780","448","21591","19.7","30","0.14","7780","4.87","12.32","14","3.12","30","21591","7780","159780","14","448"
"https://www.hotnewhiphop.com/909838-a-ma-maniere-x-air-jordan-4-dark-mocha-sneaker-news","8093","8958","179860.64","55.95","78.94","9.14","81905.65","638845.29","71.32","22.22","20.08","1.11","118719","107","7800","38.28","36","0.46","7311","6.16","12.13","4","3.74","36","7800","7311","118719","4","107"
"https://www.hotnewhiphop.com/950432-rare-air-jordan-13-ranked-sneaker-news","8052","9067","470584.78","68.42","120.76","6.66","60392.49","972335.3","107.24","58.44","51.9","1.13","115784","254","15030","15.81","60","0.4","8326","7.19","15.38","4","1.57","60","15030","8326","115784","4","254"
"https://www.hotnewhiphop.com/920436-air-jordan-11-canyon-purple-off-noir-sneaker-news","7979","9015","175813.78","53.22","65.15","8.8","79312.11","519792.03","57.66","22.03","19.5","1.13","162693","27","7452","23.29","210","2.82","8399","5.16","26.78","0","0","210","7452","8399","162693","0","27"
"https://www.hotnewhiphop.com/934753-air-jordan-6-reverse-infrared-sneaker-news-5","7971","9059","216598.59","54.54","84.64","7.17","64967","674698.99","74.48","27.17","23.91","1.14","183381","398","2683","46.03","16","0.6","8685","4.74","12.72","14","3.52","16","2683","8685","183381","14","398"
"https://www.hotnewhiphop.com/919621-ja-morant-x-nike-air-force-1-low-ny-vs-ny-sneaker-news","7818","8880","172802.13","57.7","62.91","8.58","76208.96","491819.62","55.39","22.1","19.46","1.14","118683","197","7329","46.77","79","1.08","7587","6.39","14.5","2","1.02","79","7329","7587","118683","2","197"
"https://www.hotnewhiphop.com/918628-air-jordan-11-high-cut-patent-anniversary-sneaker-news","7817","8529","213348.84","50.7","74.29","8.04","68610.29","580746.28","68.09","27.29","25.01","1.09","61758","42","14843","15.56","4058","27.34","3885","6.29","20.33","0","0","4058","14843","3885","61758","0","42"
"https://www.hotnewhiphop.com/940331-nike-kobe-9-elite-low-protro-moonwalker-sneaker-news-3","7792","8775","213460.04","62.62","76.7","5.85","51357.91","597630.12","68.11","27.39","24.33","1.13","136043","793","8808","59.73","17","0.19","8012","5.89","11.75","38","4.79","17","8808","8012","136043","38","793"
"https://www.hotnewhiphop.com/931839-undefeated-x-air-jordan-4-sneaker-news-12","7650","9044","241834.22","58.18","104.08","7.73","69892.41","796188.32","88.03","31.61","26.74","1.18","68810","2066","55044","12.37","2455","4.46","3491","5.07","17.53","61","2.95","2455","55044","3491","68810","61","2066"
"https://www.hotnewhiphop.com/932306-underrated-air-jordans-ranked-sneaker-news","7540","8491","454351.89","73.03","120.88","9.79","83117.99","911398.42","107.34","60.26","53.51","1.13","129480","321","6725","147.48","315","4.68","6789","5.24","36.59","11","3.43","315","6725","6789","129480","11","321"
"https://www.hotnewhiphop.com/920455-air-jordan-14-ferrari-sneaker-news-16","6827","7636","207591.99","65.32","92.38","8.93","68177.35","630657.24","82.59","30.41","27.19","1.12","65529","154","23263","11.8","131","0.56","5718","8.73","15.73","1","0.65","131","23263","5718","65529","1","154"
